bedrooms,bathrooms,living_sqft,parcel_sqft,floors,waterfront,view_quality,condition,KC_grade,sqft_basement,built_year,renovation_year,zipcode,latitude,longitude,sqft_living15,sqft_lot15,date,price,id.1
3.0,1.0,1220.0,4800.0,1.0,0.0,0,3,6,0.0,1901,0,98122,47.6101,-122.307,1200.0,4800.0,2014-05-30,385000.0,178
3.0,1.5,1950.0,7560.0,1.0,0.0,2,4,7,630.0,1975,0,98022,47.1976,-121.999,1950.0,8941.0,2014-11-17,269950.0,179
2.0,1.0,1350.0,8220.0,1.0,,0,3,7,290.0,1949,0,98177,47.7224,-122.358,1540.0,8280.0,2015-01-07,330000.0,180
3.0,2.5,1670.0,5797.0,2.0,0.0,0,3,7,0.0,1988,0,98030,47.3505,-122.179,1670.0,6183.0,2014-07-25,260000.0,181
4.0,3.0,2380.0,5125.0,1.5,0.0,0,4,7,700.0,1925,0,98126,47.5384,-122.376,1410.0,5375.0,2015-04-14,470000.0,182
4.0,3.0,2440.0,9600.0,2.0,,0,5,7,0.0,1961,0,98034,47.7044,-122.2,2290.0,9600.0,2014-06-13,589000.0,183
2.0,1.5,1050.0,3419.0,2.0,0.0,0,3,7,0.0,1996,0,98038,47.3848,-122.039,1050.0,3417.0,2014-07-23,163500.0,184
4.0,2.75,3130.0,13412.0,2.0,0.0,0,3,9,990.0,1993,0,98052,47.6993,-122.102,2260.0,9984.0,2014-09-05,835000.0,185
5.0,3.0,4090.0,12850.0,1.0,0.0,2,4,10,2000.0,1986,0,98033,47.6627,-122.188,2540.0,10270.0,2014-11-21,1100000.0,186
4.0,1.75,1490.0,10000.0,1.0,0.0,0,4,8,390.0,1969,0,98023,47.3099,-122.379,2190.0,8910.0,2015-04-15,269000.0,187
3.0,2.5,1900.0,8744.0,2.0,0.0,0,3,8,0.0,1987,0,98074,47.62,-122.043,2030.0,8744.0,2014-05-05,560000.0,188
4.0,1.0,1330.0,2400.0,1.5,,0,4,6,0.0,1901,0,98103,47.65,-122.34,1330.0,4400.0,2015-04-18,615000.0,189
3.0,2.25,2230.0,10026.0,1.0,0.0,0,3,8,800.0,1975,0,98052,47.6647,-122.153,2230.0,9340.0,2014-12-05,585188.0,190
3.0,1.75,1650.0,9480.0,1.0,0.0,0,3,7,430.0,1977,0,98034,47.726,-122.191,1540.0,8400.0,2014-08-18,305000.0,191
3.0,1.0,1190.0,8820.0,1.0,0.0,0,3,6,0.0,1959,0,98058,47.4616,-122.184,1230.0,7980.0,2014-11-05,166950.0,192
3.0,2.5,2140.0,9897.0,1.0,0.0,0,4,8,0.0,1959,0,98040,47.5505,-122.219,2680.0,10083.0,2014-09-12,799000.0,193
3.0,2.5,2180.0,7508.0,1.0,0.0,0,4,7,760.0,1962,0,98133,47.7606,-122.336,1900.0,7818.0,2014-06-25,400000.0,194
3.0,1.0,1060.0,10228.0,1.0,0.0,0,3,7,0.0,1948,0,98155,47.7481,-122.3,1570.0,10228.0,2014-12-01,230000.0,195
3.0,2.5,1690.0,5025.0,2.0,0.0,0,3,8,0.0,2003,0,98023,47.2779,-122.347,2550.0,5001.0,2014-05-15,256883.0,196
4.0,2.0,1970.0,6480.0,1.5,0.0,0,5,7,840.0,1920,0,98108,47.5511,-122.312,1500.0,6480.0,2014-11-11,423000.0,197
3.0,2.5,2150.0,4084.0,2.0,,0,3,8,0.0,2007,0,98126,47.5488,-122.372,1750.0,2385.0,2014-07-23,465000.0,198
3.0,2.5,1910.0,66211.0,2.0,0.0,0,3,7,0.0,1997,0,98024,47.5385,-121.911,2330.0,67268.0,2015-01-13,440000.0,199
3.0,1.75,1350.0,155073.0,1.0,0.0,0,4,7,0.0,1969,0,98038,47.4058,-121.994,1560.0,50965.0,2014-10-14,385000.0,200
3.0,1.0,860.0,11725.0,1.0,,0,4,6,0.0,1943,0,98056,47.5093,-122.184,1300.0,9514.0,2015-03-11,210000.0,201
3.0,2.5,1940.0,14952.0,2.0,0.0,0,3,8,0.0,1994,0,98042,47.3777,-122.165,2030.0,10450.0,2014-11-12,297000.0,202
3.0,1.0,1010.0,5000.0,1.0,0.0,0,3,7,0.0,1952,0,98107,47.675,-122.394,1680.0,5000.0,2014-07-16,470000.0,203
3.0,1.5,1300.0,7370.0,1.0,0.0,0,4,7,400.0,1976,0,98023,47.3025,-122.37,1430.0,7500.0,2014-08-04,226500.0,204
3.0,1.0,910.0,8450.0,1.0,0.0,0,4,6,0.0,1962,0,98059,47.4787,-122.158,1400.0,8040.0,2015-03-03,274250.0,205
4.0,1.75,2480.0,11010.0,1.0,0.0,,4,9,850.0,1966,0,98040,47.5378,-122.219,2770.0,10744.0,2014-08-04,840000.0,206
3.0,2.5,2440.0,4587.0,2.0,0.0,0,3,8,0.0,2010,0,98052,47.7073,-122.114,2750.0,4587.0,2014-09-19,677900.0,207
3.0,1.0,1010.0,5864.0,1.0,0.0,0,3,7,0.0,1915,0,98116,47.5733,-122.381,1290.0,5000.0,2015-02-05,425000.0,208
2.0,0.75,900.0,9600.0,1.0,0.0,0,3,6,0.0,1941,0,98166,47.4604,-122.339,1250.0,14280.0,2014-11-23,180250.0,209
6.0,3.0,2300.0,3404.0,2.0,0.0,0,3,7,700.0,1920,1994,98133,47.7067,-122.343,1560.0,1312.0,2014-07-17,464000.0,210
4.0,2.25,1550.0,7579.0,2.0,,0,3,8,0.0,1993,0,98038,47.354,-122.047,1630.0,6397.0,2015-04-22,320000.0,211
3.0,2.25,1270.0,1566.0,2.0,0.0,0,3,8,210.0,2014,0,98105,47.6647,-122.284,1160.0,1327.0,2014-07-17,625504.0,212
4.0,2.5,2240.0,12032.0,1.0,0.0,0,3,9,0.0,1983,0,98074,47.6143,-122.017,2520.0,12368.0,2014-05-15,592500.0,213
3.0,2.5,2714.0,17936.0,2.0,0.0,0,3,9,0.0,2005,0,98001,47.3185,-122.275,2590.0,18386.0,2015-01-14,465000.0,214
4.0,2.75,1720.0,6270.0,2.0,0.0,0,3,8,0.0,1978,0,98118,47.5458,-122.268,2130.0,8700.0,2014-05-27,477000.0,215
2.0,1.0,850.0,16400.0,1.0,0.0,0,3,6,0.0,1923,0,98168,47.4889,-122.299,1100.0,14459.0,2015-01-15,280000.0,216
5.0,3.0,3300.0,33474.0,1.0,,3,3,9,1430.0,1957,1991,98040,47.5673,-122.21,3836.0,20953.0,2015-02-21,1510000.0,217
3.0,2.5,2250.0,5692.0,2.0,0.0,0,3,8,,2000,0,98146,47.5133,-122.379,1320.0,5390.0,2014-07-03,445838.0,218
2.0,2.25,3900.0,14864.0,1.0,0.0,3,3,8,1950.0,1947,0,98144,47.5884,-122.291,2580.0,5184.0,2014-08-28,1070000.0,219
2.0,1.5,1320.0,10800.0,1.0,0.0,0,4,8,0.0,1947,0,98177,47.7145,-122.367,2120.0,12040.0,2014-10-23,467000.0,220
4.0,2.5,2760.0,6440.0,2.0,0.0,0,3,10,0.0,1999,0,98075,47.5836,-122.026,3070.0,8127.0,2014-08-22,686000.0,221
3.0,2.0,1750.0,9750.0,1.0,0.0,0,3,7,400.0,1961,0,98198,47.398,-122.299,1900.0,10125.0,2014-06-05,279950.0,222
4.0,2.25,2330.0,19436.0,2.0,0.0,0,3,8,0.0,1987,0,98011,47.7663,-122.215,1910.0,10055.0,2014-09-04,527000.0,223
3.0,2.25,2220.0,16020.0,1.0,0.0,0,4,8,440.0,1966,0,98030,47.3758,-122.217,2080.0,9583.0,2014-09-18,325000.0,224
3.0,2.25,2020.0,8379.0,2.0,0.0,0,3,7,0.0,1994,0,98038,47.3828,-122.023,2020.0,8031.0,2014-09-03,328000.0,225
3.0,2.25,1250.0,7500.0,1.0,0.0,0,5,7,0.0,1942,0,98146,47.5123,-122.373,1280.0,7392.0,2014-06-04,390000.0,226
2.0,2.0,1510.0,6516.0,1.0,,0,3,8,0.0,2005,0,98053,47.7076,-122.013,1640.0,6009.0,2015-03-09,479950.0,227
4.0,2.25,1720.0,9753.0,1.0,,0,4,7,600.0,1978,0,98023,47.2922,-122.371,1510.0,9753.0,2014-05-29,264950.0,228
3.0,1.0,1430.0,15246.0,1.0,0.0,0,4,7,450.0,1961,0,98031,47.4075,-122.214,1960.0,13068.0,2015-01-15,235000.0,229
3.0,2.5,1480.0,4729.0,2.0,0.0,0,3,7,0.0,2004,0,98053,47.6794,-122.034,2250.0,4729.0,2015-03-03,516500.0,230
2.0,1.75,1450.0,15798.0,2.0,1.0,4,3,7,220.0,1915,1978,98166,47.4497,-122.375,2030.0,13193.0,2015-04-13,655000.0,231
4.0,2.75,2280.0,15347.0,1.0,0.0,0,5,7,0.0,1960,0,98059,47.5218,-122.164,2280.0,15347.0,2014-06-16,500000.0,232
6.0,2.75,2940.0,7350.0,1.0,0.0,0,3,8,1160.0,1978,0,98023,47.3103,-122.339,2120.0,8236.0,2014-11-21,315000.0,233
2.0,1.0,1000.0,10200.0,1.0,0.0,0,3,6,0.0,1961,0,98024,47.5687,-121.899,1150.0,13702.0,2014-11-20,213000.0,234
3.0,1.5,2480.0,5280.0,1.5,0.0,0,5,7,860.0,1947,0,98108,47.5575,-122.303,2090.0,4800.0,2014-09-02,475000.0,235
5.0,4.0,3760.0,28040.0,2.0,0.0,0,3,10,0.0,1983,0,98033,47.6489,-122.183,3430.0,35096.0,2014-06-10,1030000.0,236
3.0,2.0,2220.0,94300.0,1.0,0.0,0,5,7,580.0,1976,0,98010,47.3459,-121.95,2070.0,80100.0,2015-04-09,416000.0,237
4.0,1.0,1970.0,4740.0,1.5,0.0,0,3,7,300.0,1904,2005,98122,47.6136,-122.303,1510.0,4740.0,2015-03-20,410000.0,238
3.0,3.5,3830.0,221284.0,2.0,0.0,0,3,10,300.0,1993,0,98077,47.7641,-122.023,2920.0,148539.0,2014-07-01,800000.0,239
6.0,2.5,4410.0,14034.0,1.0,0.0,2,4,9,2060.0,1965,0,98003,47.3376,-122.324,2600.0,13988.0,2014-05-29,472000.0,240
3.0,1.75,1430.0,8505.0,1.0,0.0,0,4,7,0.0,1968,0,98003,47.3173,-122.319,1190.0,8640.0,2014-12-08,225000.0,241
2.0,1.0,830.0,6000.0,1.0,0.0,0,3,6,0.0,1940,0,98126,47.5308,-122.376,830.0,4960.0,2014-10-01,210000.0,242
2.0,1.0,1430.0,5000.0,1.5,0.0,0,2,7,0.0,1925,0,98115,47.6727,-122.299,1450.0,3750.0,2015-01-27,455000.0,243
3.0,1.0,1300.0,8316.0,1.0,0.0,0,4,6,0.0,1954,0,98002,47.3221,-122.216,1260.0,8316.0,2015-04-27,225000.0,244
2.0,1.0,1030.0,3060.0,1.0,0.0,2,4,7,240.0,1918,0,98103,47.6779,-122.353,1390.0,3060.0,2014-08-26,480000.0,245
3.0,2.5,2740.0,11872.0,2.0,0.0,0,3,9,0.0,1990,0,98023,47.3076,-122.395,2570.0,10377.0,2015-02-12,363000.0,246
4.0,2.5,3650.0,8354.0,1.0,1.0,4,3,9,1820.0,2000,0,98074,47.6338,-122.072,3120.0,18841.0,2014-09-29,2400000.0,247
2.0,1.5,720.0,5120.0,1.0,0.0,0,3,6,0.0,1954,0,98106,47.5218,-122.357,1150.0,2566.0,2015-02-26,181000.0,248
4.0,2.0,2010.0,7312.0,1.0,0.0,0,4,7,0.0,1976,0,98002,47.2785,-122.213,2010.0,7650.0,2015-03-14,250000.0,249
3.0,1.75,1560.0,3000.0,1.0,0.0,0,4,6,790.0,1918,0,98103,47.6846,-122.345,1390.0,3000.0,2015-04-22,481000.0,250
3.0,2.0,1810.0,7209.0,1.0,0.0,0,4,7,570.0,1978,0,98032,47.3656,-122.278,1750.0,7209.0,2014-09-23,260000.0,251
4.0,2.5,3360.0,7685.0,2.0,0.0,0,3,9,0.0,2001,0,98058,47.4369,-122.111,3060.0,6567.0,2014-05-13,455000.0,252
3.0,2.25,1510.0,36224.0,2.0,0.0,0,3,8,0.0,1991,0,98045,47.4616,-121.711,1730.0,36224.0,2015-04-01,415000.0,253
3.0,1.0,1400.0,3538.0,1.0,0.0,0,3,7,600.0,1953,0,98118,47.5405,-122.27,1620.0,6331.0,2015-04-21,349500.0,254
3.0,2.5,1730.0,7442.0,2.0,0.0,0,3,7,0.0,1987,0,98030,47.3507,-122.178,1630.0,6458.0,2014-09-29,245000.0,255
2.0,2.0,1420.0,9191.0,1.5,0.0,2,5,7,0.0,1928,0,98115,47.6979,-122.32,1420.0,6816.0,2014-05-19,592500.0,256
4.0,1.75,2360.0,7620.0,1.0,0.0,0,4,7,1180.0,1955,0,98106,47.5278,-122.345,1910.0,7620.0,2014-10-20,385000.0,257
3.0,1.75,1580.0,11455.0,1.0,0.0,0,4,7,380.0,1974,0,98059,47.4756,-122.147,1550.0,10650.0,2015-02-11,315000.0,258
3.0,1.0,1230.0,10170.0,1.0,0.0,0,3,7,0.0,1979,0,98045,47.4437,-121.772,1380.0,10098.0,2014-11-24,255000.0,259
4.0,2.5,2460.0,4425.0,2.0,,0,3,8,0.0,2006,0,98052,47.7048,-122.109,2990.0,5659.0,2014-08-29,693000.0,260
3.0,1.0,1660.0,4400.0,1.5,0.0,0,3,8,200.0,1911,0,98112,47.6362,-122.302,1660.0,4400.0,2014-12-02,780000.0,261
3.0,1.75,1270.0,8470.0,1.0,0.0,0,4,7,0.0,1960,0,98198,47.4207,-122.29,1600.0,8470.0,2014-10-24,237000.0,262
3.0,2.25,2100.0,40510.0,2.0,0.0,0,3,10,780.0,1979,0,98074,47.6154,-122.047,2380.0,33450.0,2014-12-16,525000.0,263
2.0,1.0,770.0,5040.0,1.0,0.0,0,3,5,0.0,1930,0,98144,47.5964,-122.299,1330.0,2580.0,2015-04-28,425000.0,264
1.0,0.75,760.0,10079.0,1.0,1.0,4,5,5,0.0,1936,0,98070,47.4683,-122.438,1230.0,14267.0,2014-10-27,369900.0,265
4.0,2.5,1700.0,7280.0,2.0,0.0,0,4,7,0.0,1988,0,98031,47.4045,-122.171,1950.0,7475.0,2014-05-19,290000.0,266
3.0,1.0,1120.0,10701.0,1.0,0.0,0,3,7,0.0,1954,0,98106,47.5544,-122.358,1130.0,6350.0,2014-09-29,285000.0,267
2.0,1.0,1070.0,4500.0,1.0,0.0,0,3,7,0.0,1937,0,98115,47.6802,-122.29,1320.0,4465.0,2014-08-14,415000.0,268
3.0,2.5,2070.0,9900.0,1.0,0.0,0,3,8,650.0,1979,0,98023,47.2988,-122.371,2070.0,8250.0,2015-04-09,272500.0,269
4.0,3.25,5050.0,20100.0,1.5,0.0,2,3,11,300.0,1982,0,98004,47.6312,-122.223,3890.0,20060.0,2015-05-04,2900000.0,270
4.0,4.75,5310.0,57346.0,2.0,0.0,0,4,11,0.0,1989,0,98077,47.7285,-122.042,4180.0,47443.0,2014-10-07,1370000.0,271
2.0,1.0,1040.0,7538.0,1.0,,0,4,7,0.0,1939,0,98133,47.7107,-122.352,1440.0,7530.0,2015-05-01,436000.0,272
3.0,1.0,1700.0,11390.0,1.0,0.0,0,4,7,0.0,1967,0,98003,47.3271,-122.323,1350.0,8164.0,2014-10-17,210000.0,273
3.0,1.0,1300.0,5898.0,1.0,,0,3,7,0.0,1961,0,98178,47.5053,-122.255,1320.0,7619.0,2014-09-25,236000.0,274
3.0,1.75,1080.0,1306.0,1.0,0.0,0,3,7,500.0,1954,2003,98199,47.6601,-122.4,1440.0,2225.0,2014-11-24,331000.0,275
3.0,2.5,2653.0,4510.0,2.0,0.0,0,3,8,0.0,2006,0,98031,47.4145,-122.166,2653.0,4927.0,2015-03-20,365000.0,276
3.0,2.0,2290.0,16258.0,1.0,0.0,0,5,8,0.0,1960,0,98058,47.4672,-122.165,1660.0,10530.0,2015-01-27,450000.0,277
4.0,2.75,3820.0,26300.0,2.0,0.0,0,3,9,970.0,2014,0,98028,47.7618,-122.261,1860.0,12136.0,2014-11-13,770000.0,278
4.0,2.5,2210.0,49375.0,1.0,0.0,0,3,8,0.0,1997,0,98038,47.3828,-122.071,2670.0,49385.0,2015-05-05,455000.0,279
3.0,1.75,2390.0,6000.0,1.0,0.0,0,3,6,1150.0,1908,0,98118,47.5362,-122.268,2020.0,6000.0,2015-05-05,405000.0,280
4.0,1.75,2600.0,11325.0,1.0,0.0,0,4,7,990.0,1969,0,98031,47.3954,-122.206,1720.0,11088.0,2014-07-03,304900.0,281
2.0,1.0,860.0,5265.0,1.0,0.0,0,3,6,0.0,1931,0,98178,47.5048,-122.272,1650.0,8775.0,2015-02-27,170000.0,282
5.0,3.0,3830.0,8480.0,2.0,0.0,1,5,9,1200.0,1905,1994,98122,47.6166,-122.287,3050.0,7556.0,2015-05-13,2050000.0,283
4.0,2.5,3500.0,7048.0,2.0,0.0,0,3,9,0.0,2005,0,98053,47.6811,-122.025,3920.0,7864.0,2014-06-30,780000.0,284
3.0,3.0,2420.0,13959.0,1.0,0.0,0,4,8,680.0,1988,0,98028,47.7486,-122.23,2570.0,13300.0,2015-04-10,330000.0,285
4.0,2.5,2720.0,8666.0,2.0,0.0,0,3,9,0.0,1992,0,98030,47.3846,-122.169,2410.0,8100.0,2014-09-05,370000.0,286
5.0,2.25,2500.0,13500.0,1.0,0.0,0,3,7,650.0,1979,0,98072,47.7564,-122.144,2300.0,9750.0,2014-10-17,467000.0,287
3.0,1.75,1670.0,6720.0,1.0,,0,3,7,530.0,1980,0,98034,47.7198,-122.193,1670.0,7320.0,2015-02-09,405000.0,288
5.0,2.25,2900.0,10300.0,1.0,0.0,0,3,8,1450.0,1985,0,98006,47.5461,-122.151,2310.0,10300.0,2014-07-02,675000.0,289
2.0,1.0,1640.0,14100.0,1.0,0.0,0,4,7,500.0,1954,0,98006,47.5712,-122.143,1520.0,13527.0,2014-08-12,500000.0,290
4.0,2.5,1890.0,15770.0,2.0,,0,4,7,0.0,1968,0,98166,47.4281,-122.343,2410.0,15256.0,2014-07-23,389999.0,291
4.0,1.75,2950.0,9025.0,1.0,0.0,2,4,8,1170.0,1975,0,98034,47.7128,-122.223,2120.0,9600.0,2015-02-24,630000.0,292
4.0,2.5,2160.0,9528.0,2.0,0.0,0,3,9,0.0,1992,0,98001,47.3341,-122.255,2280.0,9937.0,2014-10-22,360000.0,293
4.0,3.0,3280.0,11060.0,2.0,0.0,0,3,8,1010.0,1986,0,98056,47.5399,-122.181,2320.0,11004.0,2014-10-02,580000.0,294
3.0,2.0,1970.0,4166.0,2.0,0.0,3,5,8,700.0,1929,0,98126,47.5717,-122.375,2390.0,4166.0,2014-07-09,550000.0,295
4.0,2.5,3360.0,22111.0,2.0,0.0,0,3,10,0.0,1994,0,98075,47.5951,-122.017,3150.0,11374.0,2014-07-10,879000.0,296
3.0,2.0,1320.0,8959.0,1.0,,0,3,7,0.0,1993,0,98042,47.3536,-122.144,1740.0,7316.0,2014-08-22,265000.0,297
3.0,2.5,2650.0,7286.0,2.0,,0,3,8,0.0,1990,0,98059,47.5084,-122.154,2400.0,7220.0,2015-03-04,446500.0,298
3.0,1.5,2030.0,8880.0,1.0,0.0,0,3,7,700.0,1963,0,98108,47.5586,-122.311,2140.0,5592.0,2014-06-02,404000.0,299
3.0,1.75,1590.0,11914.0,1.0,0.0,2,3,7,500.0,1957,0,98188,47.4427,-122.274,1630.0,9052.0,2014-05-29,267500.0,300
4.0,5.0,4550.0,18641.0,1.0,1.0,4,3,10,1950.0,2002,0,98074,47.6053,-122.077,4550.0,19508.0,2014-06-24,3080000.0,301
3.0,2.5,2440.0,7632.0,2.0,0.0,0,3,8,0.0,1998,0,98003,47.3494,-122.301,2510.0,7903.0,2014-08-11,335000.0,302
3.0,2.5,1940.0,9000.0,1.0,,0,4,7,970.0,1948,0,98117,47.6933,-122.393,2190.0,7310.0,2014-06-19,576000.0,303
3.0,2.5,2040.0,3810.0,2.0,0.0,0,3,8,0.0,2006,0,98038,47.3537,-122.0,2370.0,4590.0,2015-04-01,208633.0,304
3.0,2.25,2200.0,8750.0,1.0,0.0,0,4,7,1080.0,1964,0,98166,47.476,-122.337,1460.0,10139.0,2015-01-15,315000.0,305
3.0,1.75,1920.0,3300.0,1.0,0.0,0,4,8,960.0,1913,0,98112,47.6239,-122.298,1740.0,4000.0,2015-02-17,725000.0,306
4.0,2.75,1800.0,7750.0,1.0,0.0,0,4,8,400.0,1965,0,98177,47.7776,-122.384,1800.0,8275.0,2015-04-03,550000.0,307
4.0,2.25,2180.0,7297.0,2.0,0.0,0,3,8,0.0,1984,0,98074,47.6459,-122.058,2250.0,9781.0,2014-06-12,610750.0,308
2.0,1.0,1010.0,5000.0,1.5,0.0,0,4,6,0.0,1908,0,98105,47.6692,-122.297,1460.0,5000.0,2015-02-28,550700.0,309
4.0,2.75,3320.0,10574.0,2.0,,0,5,8,,1960,0,98056,47.5376,-122.18,2720.0,8330.0,2015-01-08,665000.0,310
4.0,2.5,2370.0,4000.0,1.5,0.0,2,5,8,390.0,1928,0,98144,47.601,-122.294,2440.0,5750.0,2015-02-09,834000.0,311
5.0,1.75,1660.0,78408.0,1.5,0.0,0,3,6,0.0,1915,0,98065,47.529,-121.837,1660.0,78408.0,2014-10-23,201000.0,312
5.0,2.5,3650.0,9050.0,2.0,0.0,4,5,10,280.0,1921,0,98119,47.6345,-122.367,2880.0,5400.0,2014-05-02,2380000.0,313
4.0,3.25,4290.0,12103.0,1.0,0.0,3,3,11,1600.0,1997,0,98006,47.5503,-122.102,3860.0,11244.0,2014-06-18,1380000.0,314
4.0,3.25,4290.0,12103.0,1.0,0.0,3,3,11,1600.0,1997,0,98006,47.5503,-122.102,3860.0,11244.0,2014-12-09,1400000.0,315
4.0,2.25,1950.0,7700.0,1.0,0.0,0,3,8,600.0,1979,0,98058,47.4441,-122.125,2150.0,7350.0,2014-11-05,305000.0,316
3.0,2.0,2590.0,14052.0,1.0,0.0,0,5,8,870.0,1948,0,98133,47.7357,-122.333,1570.0,8162.0,2015-04-08,487000.0,317
3.0,2.5,1930.0,64904.0,1.0,0.0,0,4,8,0.0,1988,0,98042,47.346,-122.157,2350.0,57500.0,2015-05-11,390000.0,318
2.0,1.0,1470.0,3864.0,1.0,0.0,0,4,7,300.0,1916,0,98103,47.6638,-122.345,1570.0,3864.0,2014-07-23,548000.0,319
4.0,1.0,800.0,8775.0,1.0,0.0,0,3,6,0.0,1943,0,98166,47.48,-122.336,1310.0,8775.0,2014-11-22,268750.0,320
5.0,2.75,3150.0,7119.0,2.0,0.0,0,3,9,0.0,2013,0,98052,47.6759,-122.151,1560.0,8384.0,2014-05-13,819900.0,321
3.0,2.25,2030.0,16200.0,2.0,0.0,0,3,8,0.0,1984,0,98027,47.5162,-122.057,2660.0,17958.0,2014-10-23,520000.0,322
3.0,2.0,1450.0,11204.0,1.0,0.0,0,3,7,0.0,2003,0,98001,47.2639,-122.252,1520.0,9518.0,2014-07-21,230000.0,323
3.0,1.75,1510.0,10248.0,1.0,0.0,0,3,7,0.0,1969,0,98023,47.2929,-122.371,1510.0,9753.0,2015-02-02,240000.0,324
2.0,1.0,1240.0,12092.0,1.0,0.0,0,3,6,280.0,1922,1984,98146,47.4957,-122.352,1820.0,7460.0,2014-09-05,232000.0,325
2.0,1.0,1240.0,12092.0,1.0,0.0,0,3,6,280.0,1922,1984,98146,47.4957,-122.352,1820.0,7460.0,2015-03-11,240500.0,326
3.0,2.5,3030.0,45004.0,2.0,0.0,0,3,9,0.0,1987,0,98077,47.7721,-122.093,3080.0,35781.0,2014-10-27,274975.0,327
4.0,2.0,2050.0,4400.0,1.5,0.0,0,4,9,0.0,1922,0,98102,47.644,-122.319,2320.0,5500.0,2014-09-05,740000.0,328
3.0,1.0,1000.0,7636.0,1.0,0.0,0,2,7,0.0,1952,0,98166,47.472,-122.344,1150.0,7600.0,2015-04-28,186375.0,329
3.0,2.25,2370.0,10289.0,1.0,0.0,0,4,9,780.0,1977,0,98005,47.592,-122.166,2500.0,10004.0,2014-07-25,790000.0,330
4.0,3.5,2800.0,6750.0,2.0,,0,3,9,910.0,1951,2002,98105,47.669,-122.275,2370.0,6120.0,2014-09-16,880000.0,331
6.0,1.75,2240.0,11180.0,2.0,0.0,0,4,7,0.0,1955,0,98198,47.42,-122.323,1590.0,7955.0,2015-04-16,279000.0,332
3.0,2.0,1810.0,10530.0,1.0,0.0,2,3,8,0.0,1991,0,98022,47.1913,-122.012,1910.0,10450.0,2014-07-29,295000.0,333
2.0,1.0,1070.0,5000.0,1.0,0.0,0,3,7,0.0,1924,0,98103,47.6666,-122.331,1710.0,5000.0,2015-04-08,640000.0,334
4.0,2.0,2490.0,9525.0,2.0,0.0,0,5,9,0.0,1968,0,98040,47.5639,-122.217,2770.0,9525.0,2014-07-03,940000.0,335
4.0,2.5,1960.0,5238.0,2.0,0.0,0,3,7,0.0,2003,0,98038,47.3483,-122.052,1800.0,5894.0,2014-10-07,260000.0,336
3.0,2.75,2930.0,5569.0,1.0,0.0,0,3,9,1070.0,2004,0,98072,47.7648,-122.164,2580.0,11045.0,2014-06-02,559900.0,337
4.0,2.0,1510.0,3500.0,1.5,0.0,0,5,7,0.0,1911,0,98103,47.6794,-122.357,1820.0,3750.0,2014-07-22,791500.0,338
3.0,1.75,1420.0,8250.0,1.0,0.0,0,3,7,0.0,1954,0,98133,47.7535,-122.354,1740.0,8000.0,2014-08-26,265000.0,339
3.0,1.75,1740.0,11547.0,1.0,0.0,0,3,7,0.0,1954,0,98178,47.4945,-122.22,880.0,78408.0,2015-05-01,245000.0,340
4.0,1.75,2560.0,43995.0,2.0,0.0,0,4,7,0.0,1962,0,98052,47.6945,-122.093,2560.0,14764.0,2015-04-24,485000.0,341
4.0,3.5,3040.0,8414.0,2.0,0.0,0,3,9,620.0,2010,0,98059,47.5222,-122.157,3470.0,8066.0,2014-11-06,684000.0,342
3.0,1.75,2500.0,6840.0,1.0,0.0,0,3,8,1200.0,1957,0,98125,47.7222,-122.32,1580.0,8691.0,2014-09-09,425000.0,343
4.0,1.75,1275.0,20000.0,1.0,0.0,0,4,6,0.0,1991,0,98070,47.3796,-122.49,1660.0,20000.0,2014-10-17,309600.0,344
4.0,2.5,2580.0,5823.0,2.0,0.0,0,3,8,0.0,2002,0,98065,47.5374,-121.875,2380.0,5823.0,2014-07-18,552250.0,345
4.0,1.0,1000.0,7134.0,1.0,0.0,0,3,6,0.0,1943,0,98178,47.4897,-122.24,1020.0,7138.0,2014-07-23,165000.0,346
4.0,1.0,1000.0,7134.0,1.0,0.0,0,3,6,0.0,1943,0,98178,47.4897,-122.24,1020.0,7138.0,2014-12-29,239900.0,347
2.0,1.0,1070.0,32633.0,1.0,0.0,0,4,6,0.0,1930,0,98059,47.4716,-122.078,1360.0,32156.0,2014-12-05,320000.0,348
3.0,2.0,1390.0,13464.0,1.0,0.0,0,4,7,0.0,1987,0,98030,47.3581,-122.173,1720.0,12080.0,2014-10-21,206600.0,349
4.0,1.75,2500.0,7690.0,1.0,0.0,0,3,7,1250.0,1973,0,98155,47.7713,-122.307,2040.0,8646.0,2015-04-16,387000.0,350
1.0,0.75,560.0,12120.0,1.0,,0,3,4,0.0,1967,0,98014,47.675,-121.854,1300.0,19207.0,2014-06-04,299000.0,351
4.0,2.75,2270.0,10460.0,2.0,0.0,0,3,9,0.0,1965,0,98040,47.5603,-122.222,2610.0,10180.0,2014-09-22,855000.0,352
3.0,1.0,1900.0,14400.0,1.0,0.0,0,4,7,600.0,1954,0,98166,47.4147,-122.337,1940.0,14400.0,2015-01-26,315000.0,353
2.0,1.0,990.0,3120.0,1.0,,2,5,7,200.0,1907,0,98103,47.68,-122.353,1930.0,3120.0,2014-12-03,437500.0,354
4.0,1.5,1550.0,19800.0,1.0,0.0,0,4,7,500.0,1969,0,98001,47.3117,-122.27,1640.0,22654.0,2015-03-24,252000.0,355
